,position,team,lat,lon,dtf,dif,dist_mg,last_report,status,finish_time,datetime
203,7,Visit Seattle,48.01859,-122.61241000000001,0.0,0.0,26,30 April 2018 02.00 (UTC),,,2018-04-30 02:00:00
204,7,Visit Seattle,48.13927,-122.67663999999999,0.0,0.0,34,30 April 2018 03.00 (UTC),,,2018-04-30 03:00:00
205,7,Visit Seattle,48.20237,-122.8609,0.0,0.0,41,30 April 2018 04.00 (UTC),,,2018-04-30 04:00:00
206,7,Visit Seattle,48.21222,-123.05763999999999,0.0,0.0,46,30 April 2018 05.00 (UTC),,,2018-04-30 05:00:00
207,7,Visit Seattle,48.22744,-123.25107,0.0,0.0,51,30 April 2018 06.00 (UTC),,,2018-04-30 06:00:00
208,7,Visit Seattle,48.24917,-123.43836999999999,0.0,0.0,57,30 April 2018 07.00 (UTC),,,2018-04-30 07:00:00
209,7,Visit Seattle,48.26919,-123.58856000000002,0.0,0.0,62,30 April 2018 08.00 (UTC),,,2018-04-30 08:00:00
210,7,Visit Seattle,48.28607,-123.74156,0.0,0.0,66,30 April 2018 09.00 (UTC),,,2018-04-30 09:00:00
211,7,Visit Seattle,48.300940000000004,-123.89327,0.0,0.0,68,30 April 2018 10.00 (UTC),,,2018-04-30 10:00:00
212,7,Visit Seattle,48.31985,-124.02635,0.0,0.0,70,30 April 2018 11.00 (UTC),,,2018-04-30 11:00:00
213,7,Visit Seattle,48.36088,-124.16318999999999,0.0,0.0,72,30 April 2018 12.00 (UTC),,,2018-04-30 12:00:00
214,7,Visit Seattle,48.41152,-124.33196000000001,0.0,0.0,72,30 April 2018 13.00 (UTC),,,2018-04-30 13:00:00
215,7,Visit Seattle,48.46594,-124.52203,0.0,0.0,76,30 April 2018 14.00 (UTC),,,2018-04-30 14:00:00
216,7,Visit Seattle,48.43169,-124.67222,0.0,0.0,73,30 April 2018 15.00 (UTC),,,2018-04-30 15:00:00
217,7,Visit Seattle,48.40635,-124.86777,0.0,0.0,73,30 April 2018 16.00 (UTC),,,2018-04-30 16:00:00
218,7,Visit Seattle,48.34587,-124.9699,0.0,0.0,68,30 April 2018 17.00 (UTC),,,2018-04-30 17:00:00
219,7,Visit Seattle,48.26401,-125.01461,3805.18,3805.18,62,30 April 2018 18.00 (UTC),,,2018-04-30 18:00:00
220,6,Visit Seattle,48.18014,-125.05051,3800.14,3800.14,58,30 April 2018 19.00 (UTC),,,2018-04-30 19:00:00
221,9,Visit Seattle,48.10624,-125.07077,3795.71,3795.71,54,30 April 2018 20.00 (UTC),,,2018-04-30 20:00:00
222,10,Visit Seattle,48.03632,-125.04222,3791.52,3791.52,48,30 April 2018 21.00 (UTC),,,2018-04-30 21:00:00
223,9,Visit Seattle,47.932390000000005,-124.98397,3785.29,3785.29,44,30 April 2018 22.00 (UTC),,,2018-04-30 22:00:00
224,10,Visit Seattle,47.85197,-125.01808,3780.46,3780.46,45,30 April 2018 23.00 (UTC),,,2018-04-30 23:00:00
225,7,Visit Seattle,47.68773,-125.06334,3770.6,3770.6,52,01 May 2018 00.00 (UTC),racing,,2018-05-01 00:00:00
226,2,Visit Seattle,47.49364,-125.08571,3759.1,3759.1,62,01 May 2018 01.00 (UTC),racing,,2018-05-01 01:00:00
227,2,Visit Seattle,47.29943,-125.12286999999999,3747.37,3747.37,70,01 May 2018 02.00 (UTC),racing,,2018-05-01 02:00:00
228,3,Visit Seattle,47.11701,-125.16181,3736.39,3736.39,78,01 May 2018 03.00 (UTC),racing,,2018-05-01 03:00:00
229,4,Visit Seattle,46.93375,-125.20178999999999,3725.42,3725.42,85,01 May 2018 04.00 (UTC),racing,,2018-05-01 04:00:00
230,3,Visit Seattle,46.74252,-125.24895,3713.99,3713.99,91,01 May 2018 05.00 (UTC),racing,,2018-05-01 05:00:00
231,2,Visit Seattle,46.54743,-125.30524,3702.35,3702.35,98,01 May 2018 06.00 (UTC),racing,,2018-05-01 06:00:00
232,2,Visit Seattle,46.36681,-125.35108000000001,3691.58,3691.58,104,01 May 2018 07.00 (UTC),racing,,2018-05-01 07:00:00
233,2,Visit Seattle,46.19102,-125.38943,3681.11,3681.11,111,01 May 2018 08.00 (UTC),racing,,2018-05-01 08:00:00
234,2,Visit Seattle,46.0168,-125.43116,3670.75,3670.75,116,01 May 2018 09.00 (UTC),racing,,2018-05-01 09:00:00
235,2,Visit Seattle,45.82522,-125.47478000000001,3659.37,3659.37,123,01 May 2018 10.00 (UTC),racing,,2018-05-01 10:00:00
236,3,Visit Seattle,45.64777,-125.53458,3648.91,3648.91,123,01 May 2018 11.00 (UTC),racing,,2018-05-01 11:00:00
237,3,Visit Seattle,45.473209999999995,-125.58116000000001,3638.61,3638.61,122,01 May 2018 12.00 (UTC),racing,,2018-05-01 12:00:00
238,3,Visit Seattle,45.299459999999996,-125.62748,3628.38,3628.38,121,01 May 2018 13.00 (UTC),racing,,2018-05-01 13:00:00
239,2,Visit Seattle,45.11971,-125.68388999999999,3617.87,3617.87,121,01 May 2018 14.00 (UTC),racing,,2018-05-01 14:00:00
240,2,Visit Seattle,44.945029999999996,-125.75845,3607.79,3607.79,121,01 May 2018 15.00 (UTC),racing,,2018-05-01 15:00:00
241,2,Visit Seattle,44.76576,-125.83633,3597.54,3597.54,121,01 May 2018 16.00 (UTC),racing,,2018-05-01 16:00:00
242,2,Visit Seattle,44.59195,-125.93971,3587.86,3587.86,120,01 May 2018 17.00 (UTC),racing,,2018-05-01 17:00:00
243,2,Visit Seattle,44.43201,-126.04896000000001,3579.2,3579.2,119,01 May 2018 18.00 (UTC),racing,,2018-05-01 18:00:00
244,2,Visit Seattle,44.26076,-126.1503,3569.97,3569.97,120,01 May 2018 19.00 (UTC),racing,,2018-05-01 19:00:00
245,2,Visit Seattle,44.11688,-126.29143,3562.93,3562.93,119,01 May 2018 20.00 (UTC),racing,,2018-05-01 20:00:00
246,3,Visit Seattle,43.96212,-126.40991000000001,3555.29,3555.29,118,01 May 2018 21.00 (UTC),racing,,2018-05-01 21:00:00
247,3,Visit Seattle,43.82775,-126.55248999999999,3549.39,3549.39,117,01 May 2018 22.00 (UTC),racing,,2018-05-01 22:00:00
248,3,Visit Seattle,43.69569,-126.46395,3540.67,3540.67,113,01 May 2018 23.00 (UTC),racing,,2018-05-01 23:00:00
249,3,Visit Seattle,43.55506,-126.33186,3530.91,3530.91,108,02 May 2018 00.00 (UTC),racing,,2018-05-02 00:00:00
250,3,Visit Seattle,43.4193,-126.17103999999999,3521.13,3521.13,104,02 May 2018 01.00 (UTC),racing,,2018-05-02 01:00:00
251,3,Visit Seattle,43.274570000000004,-125.99808999999999,3510.82,3510.82,100,02 May 2018 02.00 (UTC),racing,,2018-05-02 02:00:00
252,3,Visit Seattle,43.11687,-125.85019,3500.14,3500.14,98,02 May 2018 03.00 (UTC),racing,,2018-05-02 03:00:00
253,3,Visit Seattle,42.9466,-125.73822,3489.13,3489.13,99,02 May 2018 04.00 (UTC),racing,,2018-05-02 04:00:00
254,3,Visit Seattle,42.77037,-125.59173999999999,3477.57,3477.57,101,02 May 2018 05.00 (UTC),racing,,2018-05-02 05:00:00
255,2,Visit Seattle,42.58529,-125.45792,3465.69,3465.69,104,02 May 2018 06.00 (UTC),racing,,2018-05-02 06:00:00
256,2,Visit Seattle,42.41944,-125.37293000000001,3455.35,3455.35,109,02 May 2018 07.00 (UTC),racing,,2018-05-02 07:00:00
257,2,Visit Seattle,42.24706,-125.26702,3444.58,3444.58,114,02 May 2018 08.00 (UTC),racing,,2018-05-02 08:00:00
258,2,Visit Seattle,42.07311,-125.15449,3433.84,3433.84,121,02 May 2018 09.00 (UTC),racing,,2018-05-02 09:00:00
259,2,Visit Seattle,41.895590000000006,-125.13045,3423.15,3423.15,122,02 May 2018 10.00 (UTC),racing,,2018-05-02 10:00:00
260,2,Visit Seattle,41.736290000000004,-125.09553000000001,3413.55,3413.55,121,02 May 2018 11.00 (UTC),racing,,2018-05-02 11:00:00
261,3,Visit Seattle,41.580059999999996,-124.98773999999999,3404.21,3404.21,122,02 May 2018 12.00 (UTC),racing,,2018-05-02 12:00:00
262,3,Visit Seattle,41.43165,-125.0285,3395.26,3395.26,118,02 May 2018 13.00 (UTC),racing,,2018-05-02 13:00:00
263,3,Visit Seattle,41.27113,-125.14018999999999,3385.76,3385.76,115,02 May 2018 14.00 (UTC),racing,,2018-05-02 14:00:00
264,3,Visit Seattle,41.11352,-125.24876,3377.01,3377.01,112,02 May 2018 15.00 (UTC),racing,,2018-05-02 15:00:00
265,3,Visit Seattle,40.9561,-125.37183,3369.46,3369.46,109,02 May 2018 16.00 (UTC),racing,,2018-05-02 16:00:00
266,3,Visit Seattle,40.79252,-125.50266,3363.72,3363.72,107,02 May 2018 17.00 (UTC),racing,,2018-05-02 17:00:00
267,5,Visit Seattle,40.63275,-125.60983999999999,3360.51,3360.51,107,02 May 2018 18.00 (UTC),racing,,2018-05-02 18:00:00
268,3,Visit Seattle,40.48284,-125.61681000000002,3356.67,3356.67,107,02 May 2018 19.00 (UTC),racing,,2018-05-02 19:00:00
269,3,Visit Seattle,40.350359999999995,-125.4564,3347.87,3347.87,104,02 May 2018 20.00 (UTC),racing,,2018-05-02 20:00:00
270,3,Visit Seattle,40.21637,-125.30536000000001,3322.85,3322.85,101,02 May 2018 21.00 (UTC),racing,,2018-05-02 21:00:00
271,3,Visit Seattle,40.0878,-125.14878,3314.72,3314.72,98,02 May 2018 22.00 (UTC),racing,,2018-05-02 22:00:00
272,3,Visit Seattle,39.933640000000004,-125.17228999999999,3305.53,3305.53,99,02 May 2018 23.00 (UTC),racing,,2018-05-02 23:00:00
273,2,Visit Seattle,39.75336,-125.21683999999999,3294.84,3294.84,101,03 May 2018 00.00 (UTC),racing,,2018-05-03 00:00:00
274,2,Visit Seattle,39.5775,-125.25295,3284.45,3284.45,101,03 May 2018 01.00 (UTC),racing,,2018-05-03 01:00:00
275,2,Visit Seattle,39.43575,-125.24247,3275.93,3275.93,100,03 May 2018 02.00 (UTC),racing,,2018-05-03 02:00:00
276,2,Visit Seattle,39.30981,-125.17058999999999,3268.15,3268.15,99,03 May 2018 03.00 (UTC),racing,,2018-05-03 03:00:00
277,2,Visit Seattle,39.19108,-125.11533,3260.9,3260.9,97,03 May 2018 04.00 (UTC),racing,,2018-05-03 04:00:00
278,2,Visit Seattle,39.09278,-125.10269,3254.98,3254.98,95,03 May 2018 05.00 (UTC),racing,,2018-05-03 05:00:00
279,2,Visit Seattle,38.96134,-125.12402,3247.15,3247.15,94,03 May 2018 06.00 (UTC),racing,,2018-05-03 06:00:00
280,2,Visit Seattle,38.8242,-125.1634,3239.06,3239.06,92,03 May 2018 07.00 (UTC),racing,,2018-05-03 07:00:00
281,2,Visit Seattle,38.69708,-125.22417,3231.77,3231.77,91,03 May 2018 08.00 (UTC),racing,,2018-05-03 08:00:00
282,3,Visit Seattle,38.58048,-125.2451,3224.99,3224.99,90,03 May 2018 09.00 (UTC),racing,,2018-05-03 09:00:00
283,3,Visit Seattle,38.47589,-125.23612,3218.73,3218.73,87,03 May 2018 10.00 (UTC),racing,,2018-05-03 10:00:00
284,3,Visit Seattle,38.37308,-125.22863000000001,3212.59,3212.59,82,03 May 2018 11.00 (UTC),racing,,2018-05-03 11:00:00
285,3,Visit Seattle,38.2611,-125.20993999999999,3205.82,3205.82,79,03 May 2018 12.00 (UTC),racing,,2018-05-03 12:00:00
286,3,Visit Seattle,38.1433,-125.20658999999999,3198.87,3198.87,77,03 May 2018 13.00 (UTC),racing,,2018-05-03 13:00:00
287,3,Visit Seattle,38.03157,-125.24386000000001,3192.85,3192.85,76,03 May 2018 14.00 (UTC),racing,,2018-05-03 14:00:00
288,3,Visit Seattle,37.93379,-125.27763,3187.95,3187.95,75,03 May 2018 15.00 (UTC),racing,,2018-05-03 15:00:00
289,3,Visit Seattle,37.85203,-125.29611000000001,3184.01,3184.01,74,03 May 2018 16.00 (UTC),racing,,2018-05-03 16:00:00
290,2,Visit Seattle,37.75438,-125.31631000000002,3179.85,3179.85,72,03 May 2018 17.00 (UTC),racing,,2018-05-03 17:00:00
291,2,Visit Seattle,37.698029999999996,-125.34198,3178.41,3178.41,68,03 May 2018 18.00 (UTC),racing,,2018-05-03 18:00:00
292,3,Visit Seattle,37.669000000000004,-125.302,3175.85,3175.85,61,03 May 2018 19.00 (UTC),racing,,2018-05-03 19:00:00
293,3,Visit Seattle,37.652770000000004,-125.28063,3174.45,3174.45,55,03 May 2018 20.00 (UTC),racing,,2018-05-03 20:00:00
294,3,Visit Seattle,37.6354,-125.2647,3173.22,3173.22,50,03 May 2018 21.00 (UTC),racing,,2018-05-03 21:00:00
295,3,Visit Seattle,37.60403,-125.24343,3171.33,3171.33,46,03 May 2018 22.00 (UTC),racing,,2018-05-03 22:00:00
296,2,Visit Seattle,37.52809,-125.22038,3168.63,3168.63,43,03 May 2018 23.00 (UTC),racing,,2018-05-03 23:00:00
297,2,Visit Seattle,37.43116,-125.19306999999999,3157.85,3157.85,42,04 May 2018 00.00 (UTC),racing,,2018-05-04 00:00:00
298,2,Visit Seattle,37.339290000000005,-125.16795,3152.26,3152.26,41,04 May 2018 01.00 (UTC),racing,,2018-05-04 01:00:00
299,2,Visit Seattle,37.27299,-125.14693999999999,3148.18,3148.18,40,04 May 2018 02.00 (UTC),racing,,2018-05-04 02:00:00
300,2,Visit Seattle,37.210390000000004,-125.0857,3143.65,3143.65,39,04 May 2018 03.00 (UTC),racing,,2018-05-04 03:00:00
301,2,Visit Seattle,37.166,-124.99517,3139.74,3139.74,38,04 May 2018 04.00 (UTC),racing,,2018-05-04 04:00:00
302,2,Visit Seattle,37.13022,-124.87723999999999,3136.04,3136.04,40,04 May 2018 05.00 (UTC),racing,,2018-05-04 05:00:00
303,2,Visit Seattle,37.08403,-124.74573000000001,3131.76,3131.76,43,04 May 2018 06.00 (UTC),racing,,2018-05-04 06:00:00
304,2,Visit Seattle,37.02919,-124.62911000000001,3127.35,3127.35,48,04 May 2018 07.00 (UTC),racing,,2018-05-04 07:00:00
305,3,Visit Seattle,36.985279999999996,-124.50647,3123.74,3123.74,53,04 May 2018 08.00 (UTC),racing,,2018-05-04 08:00:00
306,3,Visit Seattle,36.91049,-124.40162,3118.63,3118.63,57,04 May 2018 09.00 (UTC),racing,,2018-05-04 09:00:00
307,3,Visit Seattle,36.82264,-124.32314,3113.01,3113.01,60,04 May 2018 10.00 (UTC),racing,,2018-05-04 10:00:00
308,3,Visit Seattle,36.734190000000005,-124.22791000000001,3107.42,3107.42,62,04 May 2018 11.00 (UTC),racing,,2018-05-04 11:00:00
309,3,Visit Seattle,36.661590000000004,-124.11474,3102.98,3102.98,64,04 May 2018 12.00 (UTC),racing,,2018-05-04 12:00:00
310,3,Visit Seattle,36.57893,-124.0401,3098.13,3098.13,67,04 May 2018 13.00 (UTC),racing,,2018-05-04 13:00:00
311,3,Visit Seattle,36.492540000000005,-123.96891000000001,3093.2,3093.2,68,04 May 2018 14.00 (UTC),racing,,2018-05-04 14:00:00
312,3,Visit Seattle,36.404379999999996,-123.92491000000001,3088.17,3088.17,68,04 May 2018 15.00 (UTC),racing,,2018-05-04 15:00:00
313,3,Visit Seattle,36.317820000000005,-123.829,3083.75,3083.75,70,04 May 2018 16.00 (UTC),racing,,2018-05-04 16:00:00
314,3,Visit Seattle,36.2258,-123.70371999999999,3079.79,3079.79,71,04 May 2018 17.00 (UTC),racing,,2018-05-04 17:00:00
315,3,Visit Seattle,36.11656,-123.60851000000001,3075.05,3075.05,73,04 May 2018 18.00 (UTC),racing,,2018-05-04 18:00:00
316,3,Visit Seattle,35.95551,-123.66428,3065.07,3065.07,73,04 May 2018 19.00 (UTC),racing,,2018-05-04 19:00:00
317,3,Visit Seattle,35.811859999999996,-123.71936000000001,3056.08,3056.08,73,04 May 2018 20.00 (UTC),racing,,2018-05-04 20:00:00
318,3,Visit Seattle,35.67191,-123.77927,3047.21,3047.21,73,04 May 2018 21.00 (UTC),racing,,2018-05-04 21:00:00
319,3,Visit Seattle,35.52908,-123.83188999999999,3038.35,3038.35,74,04 May 2018 22.00 (UTC),racing,,2018-05-04 22:00:00
320,3,Visit Seattle,35.38709,-123.88087,3029.66,3029.66,77,04 May 2018 23.00 (UTC),racing,,2018-05-04 23:00:00
321,3,Visit Seattle,35.24355,-123.93043,3021.03,3021.03,80,05 May 2018 00.00 (UTC),racing,,2018-05-05 00:00:00
322,3,Visit Seattle,35.0803,-123.97846000000001,3012.39,3012.39,84,05 May 2018 01.00 (UTC),racing,,2018-05-05 01:00:00
323,1,Visit Seattle,34.91367,-123.98293000000001,2995.06,2995.06,89,05 May 2018 02.00 (UTC),racing,,2018-05-05 02:00:00
324,1,Visit Seattle,34.76213,-123.93749,2986.03,2986.03,93,05 May 2018 03.00 (UTC),racing,,2018-05-05 03:00:00
325,1,Visit Seattle,34.69123,-123.76463000000001,2978.22,2978.22,92,05 May 2018 04.00 (UTC),racing,,2018-05-05 04:00:00
326,1,Visit Seattle,34.613890000000005,-123.61628999999999,2970.76,2970.76,90,05 May 2018 05.00 (UTC),racing,,2018-05-05 05:00:00
327,1,Visit Seattle,34.52499,-123.47004,2962.84,2962.84,86,05 May 2018 06.00 (UTC),racing,,2018-05-05 06:00:00
328,1,Visit Seattle,34.43538,-123.32331,2954.99,2954.99,84,05 May 2018 07.00 (UTC),racing,,2018-05-05 07:00:00
329,1,Visit Seattle,34.34561,-123.19545,2947.6,2947.6,84,05 May 2018 08.00 (UTC),racing,,2018-05-05 08:00:00
330,1,Visit Seattle,34.25207,-123.07535,2940.24,2940.24,85,05 May 2018 09.00 (UTC),racing,,2018-05-05 09:00:00
331,1,Visit Seattle,34.16621,-122.95832,2933.46,2933.46,86,05 May 2018 10.00 (UTC),racing,,2018-05-05 10:00:00
332,1,Visit Seattle,34.1043,-122.8068,2927.69,2927.69,88,05 May 2018 11.00 (UTC),racing,,2018-05-05 11:00:00
333,1,Visit Seattle,34.04375,-122.6403,2922.14,2922.14,90,05 May 2018 12.00 (UTC),racing,,2018-05-05 12:00:00
334,2,Visit Seattle,33.97149,-122.47813000000001,2916.36,2916.36,93,05 May 2018 13.00 (UTC),racing,,2018-05-05 13:00:00
335,2,Visit Seattle,33.80168,-122.43512,2905.96,2905.96,94,05 May 2018 14.00 (UTC),racing,,2018-05-05 14:00:00
336,2,Visit Seattle,33.62786,-122.39375,2895.34,2895.34,93,05 May 2018 15.00 (UTC),racing,,2018-05-05 15:00:00
337,2,Visit Seattle,33.45941,-122.35847,2885.09,2885.09,93,05 May 2018 16.00 (UTC),racing,,2018-05-05 16:00:00
338,2,Visit Seattle,33.29071,-122.34015,2874.94,2874.94,93,05 May 2018 17.00 (UTC),racing,,2018-05-05 17:00:00
339,2,Visit Seattle,33.11893,-122.34289,2864.8,2864.8,92,05 May 2018 18.00 (UTC),racing,,2018-05-05 18:00:00
340,2,Visit Seattle,32.950959999999995,-122.35218,2855.01,2855.01,93,05 May 2018 19.00 (UTC),racing,,2018-05-05 19:00:00
341,2,Visit Seattle,32.79587,-122.35275,2845.97,2845.97,94,05 May 2018 20.00 (UTC),racing,,2018-05-05 20:00:00
342,2,Visit Seattle,32.650459999999995,-122.3616,2837.73,2837.73,95,05 May 2018 21.00 (UTC),racing,,2018-05-05 21:00:00
343,2,Visit Seattle,32.49797,-122.35856000000001,2829.12,2829.12,98,05 May 2018 22.00 (UTC),racing,,2018-05-05 22:00:00
344,2,Visit Seattle,32.38897,-122.25683000000001,2821.17,2821.17,101,05 May 2018 23.00 (UTC),racing,,2018-05-05 23:00:00
345,2,Visit Seattle,32.29333,-122.10206000000001,2814.2,2814.2,102,06 May 2018 00.00 (UTC),racing,,2018-05-06 00:00:00
346,2,Visit Seattle,32.16807,-121.98853999999999,2808.27,2808.27,100,06 May 2018 01.00 (UTC),racing,,2018-05-06 01:00:00
347,2,Visit Seattle,31.981240000000003,-121.99938,2792.37,2792.37,100,06 May 2018 02.00 (UTC),racing,,2018-05-06 02:00:00
348,1,Visit Seattle,31.84402,-121.89698999999999,2782.67,2782.67,99,06 May 2018 03.00 (UTC),racing,,2018-05-06 03:00:00
349,1,Visit Seattle,31.737890000000004,-121.7211,2772.14,2772.14,98,06 May 2018 04.00 (UTC),racing,,2018-05-06 04:00:00
350,2,Visit Seattle,31.62848,-121.54208,2761.37,2761.37,98,06 May 2018 05.00 (UTC),racing,,2018-05-06 05:00:00
351,2,Visit Seattle,31.51665,-121.35922,2750.4,2750.4,99,06 May 2018 06.00 (UTC),racing,,2018-05-06 06:00:00
352,1,Visit Seattle,31.39798,-121.21609,2740.31,2740.31,101,06 May 2018 07.00 (UTC),racing,,2018-05-06 07:00:00
353,2,Visit Seattle,31.28681,-121.05411000000001,2730.03,2730.03,105,06 May 2018 08.00 (UTC),racing,,2018-05-06 08:00:00
354,2,Visit Seattle,31.17656,-120.89103999999999,2719.77,2719.77,108,06 May 2018 09.00 (UTC),racing,,2018-05-06 09:00:00
355,3,Visit Seattle,31.17656,-120.89103999999999,2719.77,2719.77,100,06 May 2018 09.00 (UTC),racing,,2018-05-06 09:00:00
356,2,Visit Seattle,30.9235,-120.57066999999999,2697.88,2697.88,113,06 May 2018 11.00 (UTC),racing,,2018-05-06 11:00:00
357,2,Visit Seattle,30.8025,-120.44258,2688.16,2688.16,113,06 May 2018 12.00 (UTC),racing,,2018-05-06 12:00:00
358,2,Visit Seattle,30.697540000000004,-120.31929,2679.37,2679.37,115,06 May 2018 13.00 (UTC),racing,,2018-05-06 13:00:00
359,2,Visit Seattle,30.589740000000003,-120.17322,2669.79,2669.79,116,06 May 2018 14.00 (UTC),racing,,2018-05-06 14:00:00
360,2,Visit Seattle,30.496270000000003,-120.0277,2660.97,2660.97,114,06 May 2018 15.00 (UTC),racing,,2018-05-06 15:00:00
361,1,Visit Seattle,30.40905,-119.86516999999999,2652.01,2652.01,113,06 May 2018 16.00 (UTC),racing,,2018-05-06 16:00:00
362,2,Visit Seattle,30.322809999999997,-119.69443999999999,2642.92,2642.92,111,06 May 2018 17.00 (UTC),racing,,2018-05-06 17:00:00
363,2,Visit Seattle,30.23187,-119.52855,2633.79,2633.79,111,06 May 2018 18.00 (UTC),racing,,2018-05-06 18:00:00
364,2,Visit Seattle,30.143759999999997,-119.36599,2624.95,2624.95,110,06 May 2018 19.00 (UTC),racing,,2018-05-06 19:00:00
365,1,Visit Seattle,30.061809999999998,-119.2047,2616.53,2616.53,109,06 May 2018 20.00 (UTC),racing,,2018-05-06 20:00:00
366,2,Visit Seattle,29.94019,-119.13408999999999,2608.37,2608.37,94,06 May 2018 21.00 (UTC),racing,,2018-05-06 21:00:00
367,2,Visit Seattle,29.778409999999997,-119.13448000000001,2599.95,2599.95,101,06 May 2018 22.00 (UTC),racing,,2018-05-06 22:00:00
368,2,Visit Seattle,29.607509999999998,-119.15031,2591.55,2591.55,98,06 May 2018 23.00 (UTC),racing,,2018-05-06 23:00:00
369,2,Visit Seattle,29.433970000000002,-119.16133,2583.0,2583.0,96,07 May 2018 00.00 (UTC),racing,,2018-05-07 00:00:00
370,2,Visit Seattle,29.25307,-119.18518999999999,2574.57,2574.57,95,07 May 2018 01.00 (UTC),racing,,2018-05-07 01:00:00
371,2,Visit Seattle,29.07824,-119.20499,2566.47,2566.47,95,07 May 2018 02.00 (UTC),racing,,2018-05-07 02:00:00
372,2,Visit Seattle,28.8957,-119.22778999999998,2558.26,2558.26,96,07 May 2018 03.00 (UTC),racing,,2018-05-07 03:00:00
373,2,Visit Seattle,28.71084,-119.27587,2550.94,2550.94,99,07 May 2018 04.00 (UTC),racing,,2018-05-07 04:00:00
374,2,Visit Seattle,28.533890000000003,-119.34335,2544.92,2544.92,102,07 May 2018 05.00 (UTC),racing,,2018-05-07 05:00:00
375,2,Visit Seattle,28.36089,-119.41978,2539.74,2539.74,107,07 May 2018 06.00 (UTC),racing,,2018-05-07 06:00:00
376,2,Visit Seattle,28.18945,-119.50696,2535.38,2535.38,113,07 May 2018 07.00 (UTC),racing,,2018-05-07 07:00:00
377,2,Visit Seattle,28.023020000000002,-119.5755,2530.95,2530.95,117,07 May 2018 08.00 (UTC),racing,,2018-05-07 08:00:00
378,2,Visit Seattle,27.867379999999997,-119.64121000000002,2527.19,2527.19,117,07 May 2018 09.00 (UTC),racing,,2018-05-07 09:00:00
379,3,Visit Seattle,27.71919,-119.71616999999999,2524.44,2524.44,117,07 May 2018 10.00 (UTC),racing,,2018-05-07 10:00:00
380,4,Visit Seattle,27.56979,-119.7838,2521.69,2521.69,116,07 May 2018 11.00 (UTC),racing,,2018-05-07 11:00:00
381,4,Visit Seattle,27.431729999999998,-119.80485,2517.66,2517.66,114,07 May 2018 12.00 (UTC),racing,,2018-05-07 12:00:00
382,4,Visit Seattle,27.300459999999998,-119.74116000000001,2510.35,2510.35,110,07 May 2018 13.00 (UTC),racing,,2018-05-07 13:00:00
383,4,Visit Seattle,27.1771,-119.66871,2502.99,2502.99,105,07 May 2018 14.00 (UTC),racing,,2018-05-07 14:00:00
384,4,Visit Seattle,27.0542,-119.5846,2495.18,2495.18,100,07 May 2018 15.00 (UTC),racing,,2018-05-07 15:00:00
385,4,Visit Seattle,26.94258,-119.46463,2486.17,2486.17,95,07 May 2018 16.00 (UTC),racing,,2018-05-07 16:00:00
386,4,Visit Seattle,26.8378,-119.32961999999999,2476.7,2476.7,91,07 May 2018 17.00 (UTC),racing,,2018-05-07 17:00:00
387,4,Visit Seattle,26.73282,-119.18993,2467.02,2467.02,89,07 May 2018 18.00 (UTC),racing,,2018-05-07 18:00:00
388,4,Visit Seattle,26.63177,-119.06256,2458.03,2458.03,87,07 May 2018 19.00 (UTC),racing,,2018-05-07 19:00:00
389,4,Visit Seattle,26.53568,-118.93988,2449.42,2449.42,88,07 May 2018 20.00 (UTC),racing,,2018-05-07 20:00:00
390,4,Visit Seattle,26.439709999999998,-118.79808,2439.93,2439.93,91,07 May 2018 21.00 (UTC),racing,,2018-05-07 21:00:00
391,4,Visit Seattle,26.33881,-118.65246,2430.11,2430.11,95,07 May 2018 22.00 (UTC),racing,,2018-05-07 22:00:00
392,4,Visit Seattle,26.24253,-118.51261000000001,2420.34,2420.34,99,07 May 2018 23.00 (UTC),racing,,2018-05-07 23:00:00
393,2,Visit Seattle,26.14733,-118.36971000000001,2410.81,2410.81,100,08 May 2018 00.00 (UTC),racing,,2018-05-08 00:00:00
394,2,Visit Seattle,26.04739,-118.21933999999999,2400.79,2400.79,103,08 May 2018 01.00 (UTC),racing,,2018-05-08 01:00:00
395,2,Visit Seattle,25.93944,-118.06347,2390.28,2390.28,105,08 May 2018 02.00 (UTC),racing,,2018-05-08 02:00:00
396,2,Visit Seattle,25.830270000000002,-117.90843999999998,2379.78,2379.78,107,08 May 2018 03.00 (UTC),racing,,2018-05-08 03:00:00
397,2,Visit Seattle,25.72406,-117.75945,2369.67,2369.67,107,08 May 2018 04.00 (UTC),racing,,2018-05-08 04:00:00
398,2,Visit Seattle,25.62206,-117.61006,2359.68,2359.68,108,08 May 2018 05.00 (UTC),racing,,2018-05-08 05:00:00
399,2,Visit Seattle,25.531029999999998,-117.46841,2350.38,2350.38,108,08 May 2018 06.00 (UTC),racing,,2018-05-08 06:00:00
400,2,Visit Seattle,25.46023,-117.33748999999999,2342.15,2342.15,107,08 May 2018 07.00 (UTC),racing,,2018-05-08 07:00:00
401,2,Visit Seattle,25.38634,-117.20455,2333.74,2333.74,106,08 May 2018 08.00 (UTC),racing,,2018-05-08 08:00:00
402,2,Visit Seattle,25.309620000000002,-117.06911000000001,2325.15,2325.15,105,08 May 2018 09.00 (UTC),racing,,2018-05-08 09:00:00
403,2,Visit Seattle,25.242639999999998,-116.93428,2316.84,2316.84,104,08 May 2018 10.00 (UTC),racing,,2018-05-08 10:00:00
